
-dims 1 -Nx 32 -iter 10 -timesteps 1000 -verbose 1 -verify 1 
0	346899	135225296	1.0000000000000002	1.0000000000000286	[0.26357632]	[0.26324805]
1	181436	141144275	1.0000000000000002	1.0000000000000286	[0.26357632]	[0.26324805]
2	184774	138848781	1.0000000000000002	1.0000000000000286	[0.26357632]	[0.26324805]
3	239610	136016130	1.0000000000000002	1.0000000000000286	[0.26357632]	[0.26324805]
4	205278	142706394	1.0000000000000002	1.0000000000000286	[0.26357632]	[0.26324805]
5	456094	139508008	1.0000000000000002	1.0000000000000286	[0.26357632]	[0.26324805]
6	200033	139268159	1.0000000000000002	1.0000000000000286	[0.26357632]	[0.26324805]
7	187158	139653444	1.0000000000000002	1.0000000000000286	[0.26357632]	[0.26324805]
8	178337	134619235	1.0000000000000002	1.0000000000000286	[0.26357632]	[0.26324805]
9	212192	134932041	1.0000000000000002	1.0000000000000286	[0.26357632]	[0.26324805]
-dims 1 -Nx 54 -iter 10 -timesteps 1000 -verbose 1 -verify 1 
0	420808	165074348	1.0	0.9999999999997021	[0.26357632]	[0.26324805]
1	288248	162925481	1.0	0.9999999999997021	[0.26357632]	[0.26324805]
2	216245	160665750	1.0	0.9999999999997021	[0.26357632]	[0.26324805]
3	204563	157273054	1.0	0.9999999999997021	[0.26357632]	[0.26324805]
4	221014	167303323	1.0	0.9999999999997021	[0.26357632]	[0.26324805]
5	205755	171315193	1.0	0.9999999999997021	[0.26357632]	[0.26324805]
6	198125	171999931	1.0	0.9999999999997021	[0.26357632]	[0.26324805]
7	224590	169142723	1.0	0.9999999999997021	[0.26357632]	[0.26324805]
8	221014	172060966	1.0	0.9999999999997021	[0.26357632]	[0.26324805]
9	205755	192796468	1.0	0.9999999999997021	[0.26357632]	[0.26324805]
-dims 1 -Nx 128 -iter 10 -timesteps 1000 -verbose 1 -verify 1 
0	399112	204813480	0.9999999999999998	1.0000000000000966	[0.26357632]	[0.26324805]
1	209093	172512769	0.9999999999999998	1.0000000000000966	[0.26357632]	[0.26324805]
2	198602	168970584	0.9999999999999998	1.0000000000000966	[0.26357632]	[0.26324805]
3	204563	162226438	0.9999999999999998	1.0000000000000966	[0.26357632]	[0.26324805]
4	217914	166875600	0.9999999999999998	1.0000000000000966	[0.26357632]	[0.26324805]
5	198602	167941570	0.9999999999999998	1.0000000000000966	[0.26357632]	[0.26324805]
6	229358	171679019	0.9999999999999998	1.0000000000000966	[0.26357632]	[0.26324805]
7	216007	163771629	0.9999999999999998	1.0000000000000966	[0.26357632]	[0.26324805]
8	211477	182776451	0.9999999999999998	1.0000000000000966	[0.26357632]	[0.26324805]
9	210046	162372350	0.9999999999999998	1.0000000000000966	[0.26357632]	[0.26324805]
-dims 1 -Nx 256 -iter 10 -timesteps 1000 -verbose 1 -verify 1 
0	366449	181509733	1.0000000000000007	1.0000000000000886	[0.26357632]	[0.26324805]
1	208139	183248043	1.0000000000000007	1.0000000000000886	[0.26357632]	[0.26324805]
2	214338	174344062	1.0000000000000007	1.0000000000000886	[0.26357632]	[0.26324805]
3	225305	181624889	1.0000000000000007	1.0000000000000886	[0.26357632]	[0.26324805]
4	208854	178275108	1.0000000000000007	1.0000000000000886	[0.26357632]	[0.26324805]
5	198364	186856746	1.0000000000000007	1.0000000000000886	[0.26357632]	[0.26324805]
6	218391	176344871	1.0000000000000007	1.0000000000000886	[0.26357632]	[0.26324805]
7	249624	180994749	1.0000000000000007	1.0000000000000886	[0.26357632]	[0.26324805]
8	209331	177852392	1.0000000000000007	1.0000000000000886	[0.26357632]	[0.26324805]
9	198602	173290729	1.0000000000000007	1.0000000000000886	[0.26357632]	[0.26324805]
-dims 1 -Nx 512 -iter 10 -timesteps 1000 -verbose 1 -verify 1 
0	418663	233682870	1.0000000000000002	1.0000000000000502	[0.26357632]	[0.26324805]
1	338077	217362880	1.0000000000000002	1.0000000000000502	[0.26357632]	[0.26324805]
2	244617	223268270	1.0000000000000002	1.0000000000000502	[0.26357632]	[0.26324805]
3	248432	228436946	1.0000000000000002	1.0000000000000502	[0.26357632]	[0.26324805]
4	265121	226441144	1.0000000000000002	1.0000000000000502	[0.26357632]	[0.26324805]
5	258684	224744081	1.0000000000000002	1.0000000000000502	[0.26357632]	[0.26324805]
6	252723	219095706	1.0000000000000002	1.0000000000000502	[0.26357632]	[0.26324805]
7	236749	219609022	1.0000000000000002	1.0000000000000502	[0.26357632]	[0.26324805]
8	257492	234106540	1.0000000000000002	1.0000000000000502	[0.26357632]	[0.26324805]
9	229120	224431753	1.0000000000000002	1.0000000000000502	[0.26357632]	[0.26324805]

-dims 2 -Nx 32 -iter 10 -timesteps 1000 -verbose 1 -verify 1 
0	502347	291542053	0.9999999999999998	0.9999999999999973	0.8473373330411254	0.8481447117210987
1	256299	277831554	0.9999999999999998	0.9999999999999973	0.8473373330411254	0.8481447117210987
2	272750	278857469	0.9999999999999998	0.9999999999999973	0.8473373330411254	0.8481447117210987
3	273466	277979135	0.9999999999999998	0.9999999999999973	0.8473373330411254	0.8481447117210987
4	261068	278777360	0.9999999999999998	0.9999999999999973	0.8473373330411254	0.8481447117210987
5	277042	278304100	0.9999999999999998	0.9999999999999973	0.8473373330411254	0.8481447117210987
6	276327	278339147	0.9999999999999998	0.9999999999999973	0.8473373330411254	0.8481447117210987
7	271320	277969360	0.9999999999999998	0.9999999999999973	0.8473373330411254	0.8481447117210987
8	268936	277917861	0.9999999999999998	0.9999999999999973	0.8473373330411254	0.8481447117210987
